case_id,scenario_id,node_id,node_name,level,device_class,epoch,cpu_util,ram_util,queue_depth,uplink_latency,jitter_pktloss,handover_rate,residual_energy,temperature,reliability_prior,ground_truth_fail,failure_time
50,8,95,fog-104,1,fog,3800.0,0.0000,0.0000,0,250.000,,0,0.8523,,0.850,1,3977.3
51,9,282,edge-40,2,edge,3100.0,0.1400,0.0100,53,3.287,1.0000,0,0.5508,,0.700,0,
52,7,305,edge-61,2,edge,2600.0,0.0500,0.0100,9,2.155,0.9008,4,0.8780,,0.700,1,2606.8
53,7,44,fog-53,1,fog,3300.0,0.0000,0.0000,0,100.000,,0,0.8717,,0.850,1,3456.1
54,9,286,edge-41,2,edge,1100.0,0.1200,0.0100,40,2.826,1.0000,3,0.8416,,0.700,1,1123.4
55,1,56,fog-65,1,fog,1700.0,0.0000,0.0000,0,100.000,,0,0.9339,,0.850,1,1711.4
56,1,143,edge-7,2,edge,1600.0,0.0100,0.0100,1,1.701,,2,0.8465,,0.700,0,
57,1,61,fog-70,1,fog,2900.0,0.0000,0.0000,0,100.000,,0,0.8873,,0.850,0,
58,1,113,fog-122,1,fog,5000.0,0.0000,0.0000,0,100.000,,0,0.8057,,0.850,0,
59,9,3,cloud,0,cloud,2500.0,0.0529,0.0025,688,3950.000,1.0000,0,0.8956,,0.990,0,
60,8,3,cloud,0,cloud,400.0,0.0031,0.0025,231,1225.000,1.0000,0,0.9836,,0.990,0,
61,7,137,edge-5,2,edge,2900.0,0.0500,0.0100,10,2.101,0.9926,2,0.8660,,0.700,0,
62,10,212,edge-30,2,edge,3000.0,0.1000,0.4000,28,2.869,1.0000,2,0.4847,,0.700,1,3037.8
63,8,197,edge-25,2,edge,700.0,0.1000,0.0100,22,2.682,0.7642,1,0.9684,,0.700,1,778.7
64,1,118,fog-127,1,fog,1500.0,0.0000,0.0000,0,100.000,,0,0.9417,,0.850,0,
65,10,149,edge-9,2,edge,4600.0,0.1011,0.4000,49,3.606,1.0000,1,0.7713,,0.700,1,4619.9
66,1,149,edge-9,2,edge,2600.0,0.0100,0.0100,2,2.052,,0,0.7471,,0.700,0,4619.9
67,9,3,cloud,0,cloud,1800.0,0.0415,0.0025,737,3685.000,1.0000,0,0.9251,,0.990,0,
68,8,12,fog-21,1,fog,1200.0,0.0000,0.3000,4,251.750,1.0000,0,0.9455,,0.850,0,2739.9
69,9,290,edge-42,2,edge,500.0,0.1200,0.0100,40,2.809,1.0000,3,0.9289,,0.700,0,
70,10,99,fog-108,1,fog,1000.0,0.0000,0.0000,0,100.000,,0,0.9611,,0.850,0,
71,9,77,fog-86,1,fog,2500.0,0.0000,0.0000,36,101.300,1.0000,0,0.9531,,0.850,0,
72,9,254,edge-33,2,edge,4300.0,0.1400,0.0100,72,4.271,1.0000,1,0.3766,,0.700,0,
73,9,162,edge-10,2,edge,2200.0,0.1400,0.0100,43,3.041,1.0000,1,0.6821,,0.700,1,2392.5
74,9,282,edge-40,2,edge,1400.0,0.1200,0.0100,40,3.308,1.0000,1,0.7980,,0.700,0,
75,10,85,fog-94,1,fog,4400.0,0.0000,0.0000,0,100.000,,0,0.8290,,0.850,0,
76,8,12,fog-21,1,fog,2600.0,0.0000,0.3000,8,254.000,0.0000,0,0.8767,,0.850,1,2739.9
77,7,206,edge-28,2,edge,2000.0,0.0500,0.0100,10,2.285,0.9926,2,0.9059,,0.700,0,
78,10,3,cloud,0,cloud,1000.0,0.0103,0.0025,306,1760.000,1.0000,0,0.9586,,0.990,0,
79,7,9,fog-18,1,fog,1700.0,0.0000,0.0000,0,100.000,,0,0.9339,,0.850,1,1703.1
80,7,106,fog-115,1,fog,800.0,0.0000,0.0000,5,100.250,0.0000,0,0.9689,,0.850,1,921.4
81,7,239,edge-39,2,edge,4600.0,0.0500,0.0100,10,2.111,0.9926,1,0.7964,,0.700,0,
82,7,3,cloud,0,cloud,4600.0,0.0000,0.0025,413,1780.000,1.0000,0,0.7718,,0.990,0,
83,9,326,edge-51,2,edge,1100.0,0.1200,0.0100,42,3.088,1.0000,1,0.8418,,0.700,1,1286.7
84,1,112,fog-121,1,fog,1800.0,0.0000,0.0000,0,100.000,,0,0.9300,,0.850,0,
85,10,12,fog-21,1,fog,2700.0,0.0000,0.3000,8,100.800,0.0000,0,0.8717,,0.850,1,2739.9
86,9,3,cloud,0,cloud,4500.0,0.0944,0.0025,1228,6360.000,1.0000,0,0.8108,,0.990,0,
87,7,227,edge-35,2,edge,3800.0,0.0500,0.0100,10,2.165,0.9926,3,0.8241,,0.700,0,
88,10,203,edge-27,2,edge,1600.0,0.1000,0.4000,28,3.062,1.0000,0,0.7905,,0.700,1,1719.9
89,9,72,fog-81,1,fog,100.0,0.0000,0.0000,0,100.000,,0,0.9981,,0.850,0,
90,10,212,edge-30,2,edge,2900.0,0.1010,0.4000,47,3.542,1.0000,1,0.5037,,0.700,1,3037.8
91,10,227,edge-35,2,edge,1300.0,0.1003,0.4000,44,3.252,1.0000,4,0.8240,,0.700,1,1340.9
92,9,274,edge-38,2,edge,1300.0,0.1400,0.0100,38,3.138,1.0000,2,0.8124,,0.700,1,1383.8
93,10,44,fog-53,1,fog,3400.0,0.0000,0.0000,0,100.000,,0,0.8679,,0.850,1,3456.1
94,9,3,cloud,0,cloud,900.0,0.0210,0.0025,881,3405.000,1.0000,0,0.9627,,0.990,0,
95,9,38,fog-47,1,fog,2100.0,0.0000,0.4500,0,100.000,,0,0.8950,,0.850,0,
96,10,95,fog-104,1,fog,3900.0,0.0000,0.0000,0,100.000,,0,0.8484,,0.850,1,3977.3
97,7,275,edge-51,2,edge,2300.0,0.0500,0.0100,9,2.141,0.8990,1,0.8920,,0.700,0,
98,8,110,fog-119,1,fog,2300.0,0.0000,0.0000,0,250.000,,0,0.9106,,0.850,1,2349.1
99,9,230,edge-27,2,edge,4600.0,0.1417,0.0100,82,3.821,1.0000,4,0.3322,,0.700,1,4657.5
100,10,87,fog-96,1,fog,400.0,0.0000,0.0000,21,101.000,1.0000,0,0.9845,,0.850,0,
101,9,246,edge-31,2,edge,1500.0,0.1400,0.0100,49,3.615,1.0000,1,0.7835,,0.700,1,1515.9
102,9,3,cloud,0,cloud,2900.0,0.0618,0.0025,963,4800.000,1.0000,0,0.8788,,0.990,0,
103,9,14,fog-23,1,fog,4300.0,0.0000,0.4500,0,100.000,,0,0.7850,,0.850,0,
104,8,117,fog-126,1,fog,1700.0,0.0000,0.0000,0,250.000,,0,0.9339,,0.850,1,1784.6
105,10,99,fog-108,1,fog,2000.0,0.0000,0.0000,0,100.000,,0,0.9223,,0.850,0,
106,1,3,cloud,0,cloud,500.0,0.0000,0.0025,19,95.000,1.0000,0,0.9777,,0.990,0,
107,7,263,edge-47,2,edge,1800.0,0.0500,0.0100,10,2.079,0.9926,1,0.9152,,0.700,1,1885.1
108,7,278,edge-52,2,edge,2700.0,0.0500,0.0100,9,2.242,0.9008,1,0.8753,,0.700,0,
109,8,146,edge-8,2,edge,4400.0,0.1000,0.0100,28,3.014,1.0000,0,0.6166,,0.700,0,
110,9,111,fog-120,1,fog,3200.0,0.0000,0.0000,0,100.000,,0,0.9400,,0.850,0,
111,9,92,fog-101,1,fog,3000.0,0.0000,0.0000,12,100.600,1.0000,0,0.9438,,0.850,0,
112,9,354,edge-58,2,edge,1400.0,0.1200,0.0100,67,4.077,1.0000,3,0.7980,,0.700,1,1484.3
113,9,3,cloud,0,cloud,5000.0,0.1038,0.0025,1311,6820.000,1.0000,0,0.7895,,0.990,0,
114,8,58,fog-67,1,fog,4500.0,0.0000,0.0000,0,250.000,,0,0.8251,,0.850,1,4546.4
115,1,95,fog-104,1,fog,3800.0,0.0000,0.0000,0,100.000,,0,0.8523,,0.850,1,3977.3
116,10,230,edge-36,2,edge,4600.0,0.1017,0.4000,57,3.675,1.0000,1,0.4440,,0.700,1,4657.5
117,8,70,fog-79,1,fog,1900.0,0.0000,0.0000,0,250.000,,0,0.9262,,0.850,1,2031.8
118,8,3,cloud,0,cloud,4500.0,0.0417,0.0025,386,2865.000,1.0000,0,0.7919,,0.990,0,
119,9,72,fog-81,1,fog,3600.0,0.0000,0.0000,0,100.000,,0,0.9325,,0.850,0,
120,7,344,edge-74,2,edge,700.0,0.0500,0.0100,9,2.205,0.9008,3,0.9626,,0.700,1,829.1
121,9,13,fog-22,1,fog,600.0,1.0000,0.4500,198,102.050,1.0000,0,0.9700,,0.850,1,714.9
122,9,3,cloud,0,cloud,2300.0,0.0502,0.0025,969,4460.000,1.0000,0,0.9041,,0.990,0,
123,10,224,edge-34,2,edge,2800.0,0.1001,0.4000,43,3.101,1.0000,2,0.6302,,0.700,1,2888.7
124,7,164,edge-14,2,edge,4900.0,0.0500,0.0100,10,2.408,0.9926,3,0.7749,,0.700,0,
125,7,13,fog-22,1,fog,3400.0,0.0000,0.0000,14,100.700,1.0000,0,0.8679,,0.850,0,
126,8,179,edge-19,2,edge,2200.0,0.1000,0.0100,41,3.261,1.0000,4,0.5867,,0.700,1,2208.3
127,10,3,cloud,0,cloud,1800.0,0.0181,0.0025,305,1930.000,1.0000,0,0.9254,,0.990,0,
128,1,110,fog-119,1,fog,2200.0,0.0000,0.0000,0,100.000,,0,0.9145,,0.850,1,2349.1
129,9,79,fog-88,1,fog,1000.0,0.0000,0.0000,58,101.850,1.0000,0,0.9813,,0.850,0,
130,10,117,fog-126,1,fog,1700.0,0.0000,0.0000,0,100.000,,0,0.9339,,0.850,1,1784.6
131,7,266,edge-48,2,edge,2700.0,0.0500,0.0100,10,2.155,0.9926,3,0.8772,,0.700,0,
132,8,227,edge-35,2,edge,1200.0,0.1014,0.0100,57,3.168,1.0000,4,0.8459,,0.700,1,1340.9
133,1,83,fog-92,1,fog,2200.0,0.0000,0.0000,0,100.000,,0,0.9145,,0.850,0,
134,1,152,edge-10,2,edge,3500.0,0.0100,0.0100,2,1.882,,1,0.6584,,0.700,0,
135,1,56,fog-65,1,fog,900.0,0.0000,0.0000,0,100.000,,0,0.9650,,0.850,0,1711.4
136,10,203,edge-27,2,edge,1700.0,0.1000,0.4000,22,2.962,0.9410,0,0.7715,,0.700,1,1719.9
137,9,242,edge-30,2,edge,2000.0,0.1200,0.0100,37,3.048,1.0000,3,0.7110,,0.700,0,
138,1,100,fog-109,1,fog,3000.0,0.0000,0.0000,0,100.000,,0,0.8834,,0.850,0,
139,7,84,fog-93,1,fog,300.0,0.0000,0.0000,0,100.000,,0,0.9883,,0.850,0,2472.2
140,1,58,fog-67,1,fog,2000.0,0.0000,0.0000,1,100.050,,0,0.9223,,0.850,0,4546.4
141,1,3,cloud,0,cloud,3100.0,0.0000,0.0025,19,95.000,0.9375,0,0.8477,,0.990,0,
142,8,9,fog-18,1,fog,1300.0,0.0000,0.3000,0,250.000,,0,0.9350,,0.850,1,1423.6
143,7,335,edge-71,2,edge,0.0,0.0000,0.0100,0,1.642,,1,1.0000,,0.700,1,117.1
144,9,246,edge-31,2,edge,1400.0,0.1204,0.0100,75,4.217,1.0000,0,0.7983,,0.700,1,1515.9
145,10,3,cloud,0,cloud,800.0,0.0089,0.0025,307,1735.000,1.0000,0,0.9669,,0.990,0,
146,9,166,edge-11,2,edge,3200.0,0.1200,0.0100,37,2.891,1.0000,1,0.5366,,0.700,1,3302.7
147,8,27,fog-36,1,fog,4500.0,0.0000,0.3000,0,250.000,,0,0.7750,,0.850,0,
148,7,61,fog-70,1,fog,3600.0,0.0000,0.0000,0,100.000,,0,0.8601,,0.850,0,
149,9,150,edge-7,2,edge,2700.0,0.1408,0.0100,64,3.406,1.0000,1,0.6089,,0.700,1,2725.7
150,9,3,cloud,0,cloud,4800.0,0.1002,0.0025,1361,6810.000,1.0000,0,0.7980,,0.990,0,
151,7,70,fog-79,1,fog,1900.0,0.0000,0.0000,0,100.000,,0,0.9262,,0.850,1,2031.8
152,7,137,edge-5,2,edge,2300.0,0.0500,0.0100,10,2.191,0.9926,1,0.8939,,0.700,0,
153,9,190,edge-17,2,edge,4600.0,0.1400,0.0100,45,3.268,1.0000,1,0.3329,,0.700,1,4680.2
154,7,179,edge-19,2,edge,2600.0,0.0500,0.0100,9,2.173,0.9008,1,0.8780,,0.700,0,
155,1,117,fog-126,1,fog,1700.0,0.0000,0.0000,0,100.000,,0,0.9339,,0.850,1,1784.6
156,7,161,edge-13,2,edge,4100.0,0.0500,0.0100,9,2.197,0.9008,4,0.8121,,0.700,0,
157,10,191,edge-23,2,edge,2200.0,0.1000,0.4000,28,2.711,0.8318,0,0.9137,,0.700,0,
158,7,176,edge-18,2,edge,1900.0,0.0500,0.0100,10,2.239,0.9926,2,0.9106,,0.700,0,
159,9,106,fog-115,1,fog,800.0,0.0000,0.0000,13,100.650,0.9933,0,0.9850,,0.850,1,921.4
160,7,347,edge-75,2,edge,4200.0,0.0500,0.0100,9,2.027,0.9008,1,0.8074,,0.700,0,
161,9,29,fog-38,1,fog,800.0,1.0000,0.4500,847,104.600,1.0000,0,0.9600,,0.850,1,839.2
162,7,203,edge-27,2,edge,1700.0,0.0500,0.0100,9,2.512,0.8990,0,0.9180,,0.700,1,1719.9
163,9,274,edge-38,2,edge,1200.0,0.1400,0.0100,27,2.938,1.0000,2,0.8267,,0.700,1,1383.8
164,1,31,fog-40,1,fog,3900.0,0.0000,0.0000,0,100.000,,0,0.8484,,0.850,0,4876.8
165,8,173,edge-17,2,edge,900.0,0.1014,0.0100,55,3.118,1.0000,1,0.9582,,0.700,0,
166,1,114,fog-123,1,fog,4200.0,0.0000,0.0000,0,100.000,,0,0.8368,,0.850,0,
167,7,131,edge-3,2,edge,4000.0,0.0500,0.0100,10,2.516,0.9926,2,0.8148,,0.700,1,4083.5
168,7,290,edge-56,2,edge,200.0,0.0500,0.0100,10,2.127,0.9926,2,0.9858,,0.700,0,
169,7,218,edge-32,2,edge,500.0,0.0500,0.0100,9,2.168,0.9008,2,0.9719,,0.700,0,
170,8,140,edge-6,2,edge,3500.0,0.1011,0.0100,47,3.139,1.0000,4,0.8624,,0.700,0,
171,9,21,fog-30,1,fog,800.0,1.0000,0.4500,506,102.900,1.0000,0,0.9600,,0.850,1,972.4
172,9,198,edge-19,2,edge,3100.0,0.1400,0.0100,38,3.137,1.0000,5,0.5514,,0.700,1,3140.1
173,7,3,cloud,0,cloud,4200.0,0.0000,0.0025,429,1820.000,1.0000,0,0.7918,,0.990,0,
174,7,3,cloud,0,cloud,4500.0,0.0000,0.0025,413,1780.000,1.0000,0,0.7768,,0.990,0,
175,7,3,cloud,0,cloud,1900.0,0.0000,0.0025,411,1775.000,1.0000,0,0.9068,,0.990,0,
176,10,44,fog-53,1,fog,3300.0,0.0000,0.0000,0,100.000,,0,0.8717,,0.850,1,3456.1
177,7,350,edge-76,2,edge,2500.0,0.0500,0.0100,9,2.197,0.9008,5,0.8883,,0.700,0,
178,7,134,edge-4,2,edge,100.0,0.0200,0.0100,4,2.262,1.0000,1,0.9904,,0.700,0,
179,9,306,edge-46,2,edge,1400.0,0.1200,0.0100,37,2.988,1.0000,1,0.7980,,0.700,0,
180,8,108,fog-117,1,fog,3000.0,0.0000,0.0000,0,250.000,,0,0.8834,,0.850,1,3150.9
181,9,95,fog-104,1,fog,3800.0,0.0000,0.0000,0,100.000,,0,0.9288,,0.850,1,3977.3
182,7,350,edge-76,2,edge,2800.0,0.0500,0.0100,10,2.265,0.9926,3,0.8744,,0.700,0,
183,7,3,cloud,0,cloud,400.0,0.0000,0.0025,421,1800.000,1.0000,0,0.9818,,0.990,0,
184,10,3,cloud,0,cloud,3400.0,0.0326,0.0025,368,2570.000,1.0000,0,0.8586,,0.990,0,
185,8,3,cloud,0,cloud,2300.0,0.0208,0.0025,362,2275.000,1.0000,0,0.8952,,0.990,0,
186,8,3,cloud,0,cloud,700.0,0.0063,0.0025,274,1510.000,1.0000,0,0.9697,,0.990,0,
187,7,329,edge-69,2,edge,300.0,0.0500,0.0100,10,2.083,0.9926,1,0.9812,,0.700,0,
188,10,197,edge-25,2,edge,700.0,0.1000,0.4000,22,2.682,0.7642,1,0.9661,,0.700,1,778.7
189,7,10,fog-19,1,fog,2800.0,0.0000,0.0000,0,100.000,,0,0.8912,,0.850,0,
190,9,314,edge-48,2,edge,1500.0,0.1400,0.0100,38,3.335,1.0000,1,0.7831,,0.700,0,4143.0
191,8,84,fog-93,1,fog,2300.0,0.0000,0.0000,0,250.000,,0,0.9106,,0.850,1,2472.2
192,10,3,cloud,0,cloud,3100.0,0.0304,0.0025,372,2540.000,1.0000,0,0.8711,,0.990,0,
193,8,176,edge-18,2,edge,1400.0,0.1000,0.0100,26,2.600,1.0000,4,0.8825,,0.700,0,
194,1,63,fog-72,1,fog,1500.0,0.0000,0.0000,0,100.000,,0,0.9417,,0.850,0,
195,7,3,cloud,0,cloud,4100.0,0.0000,0.0025,445,1860.000,1.0000,0,0.7968,,0.990,0,
196,7,278,edge-52,2,edge,1100.0,0.0500,0.0100,8,2.129,0.7911,4,0.9440,,0.700,0,
197,10,8,fog-17,1,fog,2800.0,1.0000,0.3000,50,102.150,1.0000,0,0.8644,,0.850,1,2874.8
198,7,341,edge-73,2,edge,4400.0,0.0500,0.0100,9,2.095,0.8990,4,0.7963,,0.700,1,4595.0
199,7,3,cloud,0,cloud,3200.0,0.0000,0.0025,401,1750.000,1.0000,0,0.8418,,0.990,0,
200,9,45,fog-54,1,fog,2500.0,0.0000,0.4500,0,100.000,,0,0.8750,,0.850,0,
