case_id,scenario_id,node_id,node_name,level,device_class,epoch,cpu_util,ram_util,queue_depth,uplink_latency,jitter_pktloss,handover_rate,residual_energy,temperature,reliability_prior,ground_truth_fail,failure_time
1580,2,40,fog-49,1,fog,300.0,1.0000,0.3000,182,102.450,1.0000,0,0.9850,,0.850,1,344.4
333,3,11,fog-20,1,fog,3200.0,0.0000,0.5000,18,101.200,1.0000,0,0.8476,,0.850,0,4355.5
5518,5,121,fog-130,1,fog,2600.0,0.0000,0.0000,146,104.350,1.0000,0,0.9513,,0.850,1,2644.6
44,0,3,cloud,0,cloud,4300.0,0.0402,0.0025,380,2800.000,1.0000,0,0.8209,,0.990,0,
24,11,3,cloud,0,cloud,2300.0,0.0000,0.0025,179,895.000,1.0000,0,0.8877,,0.990,0,
6143,5,186,edge-16,2,edge,4600.0,0.2000,0.0100,92,4.711,1.0000,1,0.1280,,0.700,0,4816.8
106,2,5,fog-14,1,fog,300.0,0.8036,0.3000,47,101.700,1.0000,0,0.9850,,0.850,1,362.9
21,6,3,cloud,0,cloud,2000.0,0.0201,0.0025,354,2220.000,1.0000,0,0.9170,,0.990,0,
6872,4,194,edge-24,2,edge,4600.0,0.1000,0.0100,37,3.289,0.8245,2,0.2182,,0.700,1,4706.6
4,0,3,cloud,0,cloud,300.0,0.0031,0.0025,255,1345.000,1.0000,0,0.9877,,0.990,0,
50,2,3,cloud,0,cloud,4900.0,0.0469,0.0025,872,4300.000,1.0000,0,0.7957,,0.990,0,
2699,11,58,fog-67,1,fog,0.0,0.0000,0.0000,0,150.000,,0,1.0000,,0.850,0,4546.4
6575,2,238,edge-29,2,edge,4400.0,0.2006,0.0100,101,4.484,1.0000,4,0.1661,,0.700,1,4592.8
5296,3,118,fog-127,1,fog,3500.0,0.0000,0.0000,0,100.000,,0,0.9344,,0.850,0,
4465,3,100,fog-109,1,fog,2100.0,0.0000,0.0000,0,100.000,,0,0.9606,,0.850,0,
5646,0,125,edge-1,2,edge,3600.0,0.1000,0.0100,28,2.801,1.0000,1,0.5721,,0.700,0,
7009,11,200,edge-26,2,edge,700.0,0.0714,0.0188,9,2.114,0.8561,4,0.9588,,0.700,0,
4492,3,100,fog-109,1,fog,4800.0,0.0000,0.0000,0,100.000,,0,0.9100,,0.850,0,
4026,4,85,fog-94,1,fog,4900.0,0.0000,0.0000,17,100.850,0.0000,0,0.9081,,0.850,0,
39,5,3,cloud,0,cloud,3800.0,0.0357,0.0025,950,3915.000,1.0000,0,0.8418,,0.990,0,
21,11,3,cloud,0,cloud,2000.0,0.0000,0.0025,181,905.000,1.0000,0,0.9027,,0.990,0,
2698,0,61,fog-70,1,fog,4400.0,0.0000,0.0000,0,100.000,,0,0.8290,,0.850,0,
5657,3,131,edge-3,2,edge,3900.0,0.1000,0.0100,25,2.966,0.8015,3,0.8476,,0.700,1,4083.5
5239,6,115,fog-124,1,fog,400.0,0.0000,0.0000,0,100.000,,0,0.9845,,0.850,0,
6880,4,197,edge-25,2,edge,600.0,0.1001,0.0100,38,3.537,0.7589,2,0.9722,,0.700,1,778.7
2063,0,48,fog-57,1,fog,3400.0,0.0000,0.0000,0,100.000,,0,0.8679,,0.850,0,
447,6,13,fog-22,1,fog,1400.0,0.8571,0.3000,38,101.850,1.0000,0,0.9334,,0.850,1,1443.2
5701,6,128,edge-2,2,edge,4000.0,0.2000,0.0133,31,2.778,0.9980,2,0.3022,,0.700,1,4161.6
6923,5,266,edge-36,2,edge,3000.0,0.2000,0.0100,96,4.861,1.0000,1,0.4328,,0.700,0,
6479,4,167,edge-15,2,edge,5000.0,0.1000,0.0100,42,3.479,0.8358,3,0.6927,,0.700,1,5045.9
5690,6,128,edge-2,2,edge,2900.0,0.2000,0.0133,58,3.438,1.0000,3,0.5117,,0.700,0,4161.6
327,3,11,fog-20,1,fog,2600.0,0.0000,0.5000,2,100.200,,0,0.8747,,0.850,0,4355.5
5725,5,142,edge-5,2,edge,500.0,0.2025,0.0100,141,5.142,1.0000,1,0.9089,,0.700,0,4170.4
2666,5,62,fog-71,1,fog,300.0,0.0000,0.0000,0,100.000,,0,0.9944,,0.850,0,
25,11,3,cloud,0,cloud,2400.0,0.0000,0.0025,179,895.000,1.0000,0,0.8827,,0.990,0,
5755,2,154,edge-8,2,edge,2100.0,0.2000,0.0100,61,3.611,1.0000,2,0.6042,,0.700,1,2260.6
6407,2,226,edge-26,2,edge,2500.0,0.2017,0.0100,105,4.284,1.0000,5,0.5280,,0.700,0,
4935,3,110,fog-119,1,fog,2200.0,0.0000,0.0000,0,100.000,,0,0.9588,,0.850,1,2349.1
192,4,6,fog-15,1,fog,3800.0,0.0000,0.0000,17,100.850,0.0000,0,0.9288,,0.850,0,
5655,5,134,edge-3,2,edge,1400.0,0.2000,0.0100,68,3.650,1.0000,2,0.7375,,0.700,0,2700.4
6710,3,194,edge-24,2,edge,3500.0,0.1013,0.0100,49,3.245,0.8822,2,0.8634,,0.700,0,
22,3,3,cloud,0,cloud,2100.0,0.0205,0.0025,360,2260.000,1.0000,0,0.9129,,0.990,0,
6622,2,246,edge-31,2,edge,1400.0,0.2000,0.0100,87,4.652,1.0000,0,0.7375,,0.700,1,1515.9
2948,6,66,fog-75,1,fog,3900.0,0.0000,0.0000,9,100.450,0.2940,0,0.8484,,0.850,0,
195,6,6,fog-15,1,fog,4100.0,0.6429,0.3000,31,101.750,0.7982,0,0.8056,,0.850,0,
6116,3,161,edge-13,2,edge,200.0,0.1000,0.0100,25,2.964,0.8015,1,0.9875,,0.700,0,
12,6,3,cloud,0,cloud,1100.0,0.0109,0.0025,292,1705.000,1.0000,0,0.9545,,0.990,0,
1303,6,32,fog-41,1,fog,300.0,1.0000,0.3000,149,102.500,1.0000,0,0.9850,,0.850,0,2604.0
3291,6,74,fog-83,1,fog,400.0,0.0000,0.0000,0,100.000,,0,0.9845,,0.850,0,
14,2,3,cloud,0,cloud,1300.0,0.0127,0.0025,837,3200.000,1.0000,0,0.9462,,0.990,0,
6412,0,173,edge-17,2,edge,2500.0,0.1014,0.0100,55,3.118,1.0000,0,0.8987,,0.700,0,
723,2,20,fog-29,1,fog,3200.0,0.0000,0.3000,0,100.000,,0,0.8400,,0.850,0,
5957,2,178,edge-14,2,edge,700.0,0.2003,0.0100,65,3.761,1.0000,1,0.8708,,0.700,0,
591,11,15,fog-24,1,fog,3400.0,0.0000,0.0000,0,150.000,,0,0.9363,,0.850,0,
4875,3,109,fog-118,1,fog,1300.0,0.0000,0.0000,0,100.000,,0,0.9756,,0.850,0,
7433,11,227,edge-35,2,edge,500.0,0.0714,0.0188,9,2.048,0.8598,2,0.9683,,0.700,0,
4069,6,90,fog-99,1,fog,3000.0,0.0000,0.0000,9,100.450,0.2940,0,0.8834,,0.850,0,
4677,6,102,fog-111,1,fog,3700.0,0.0000,0.0000,0,100.000,,0,0.8562,,0.850,0,
780,2,22,fog-31,1,fog,2800.0,0.0000,0.3000,2,100.200,,0,0.8614,,0.850,0,
105,2,5,fog-14,1,fog,200.0,1.0000,0.3000,53,101.750,1.0000,0,0.9900,,0.850,1,362.9
16,0,3,cloud,0,cloud,1500.0,0.0152,0.0025,294,1810.000,1.0000,0,0.9379,,0.990,0,
1313,4,29,fog-38,1,fog,4200.0,0.0000,0.0000,106,102.850,1.0000,0,0.9213,,0.850,0,
5515,6,121,fog-130,1,fog,700.0,0.0000,0.0000,31,101.250,0.9530,0,0.9728,,0.850,0,
3424,5,77,fog-86,1,fog,2600.0,0.0000,0.0000,42,101.750,1.0000,0,0.9513,,0.850,0,
6951,2,278,edge-39,2,edge,3100.0,0.2000,0.0100,78,3.907,1.0000,1,0.4137,,0.700,0,4276.2
4326,5,96,fog-105,1,fog,800.0,0.0000,0.0000,0,100.000,,0,0.9850,,0.850,0,
4907,4,103,fog-112,1,fog,2300.0,0.0000,0.0000,17,100.850,0.0000,0,0.9569,,0.850,0,
545,0,15,fog-24,1,fog,4600.0,0.0000,0.3000,0,100.000,,0,0.7700,,0.850,0,
5885,5,158,edge-9,2,edge,3700.0,0.2000,0.0100,83,3.933,1.0000,1,0.2994,,0.700,0,
25,2,3,cloud,0,cloud,2400.0,0.0225,0.0025,928,3700.000,1.0000,0,0.9004,,0.990,0,
1539,5,37,fog-46,1,fog,4300.0,0.7857,0.3000,57,102.800,1.0000,0,0.8011,,0.850,1,4371.4
28,2,3,cloud,0,cloud,2700.0,0.0248,0.0025,734,3310.000,1.0000,0,0.8879,,0.990,0,
5798,5,150,edge-7,2,edge,100.0,0.0800,0.0100,17,2.528,1.0000,1,0.9851,,0.700,0,2725.7
4065,5,90,fog-99,1,fog,4200.0,0.0000,0.0000,15,100.750,0.7396,0,0.9213,,0.850,0,
5626,5,130,edge-2,2,edge,1600.0,0.2000,0.0100,96,4.329,1.0000,3,0.6994,,0.700,0,3019.8
5,0,3,cloud,0,cloud,400.0,0.0042,0.0025,238,1285.000,1.0000,0,0.9835,,0.990,0,
22,5,3,cloud,0,cloud,2100.0,0.0205,0.0025,985,3575.000,1.0000,0,0.9129,,0.990,0,
7208,0,230,edge-36,2,edge,1800.0,0.1000,0.0100,25,2.720,0.8015,2,0.9268,,0.700,0,
74,6,4,fog-13,1,fog,2200.0,0.4286,0.3000,18,100.950,0.4956,0,0.8998,,0.850,0,
6233,0,161,edge-13,2,edge,2500.0,0.1000,0.0100,25,2.735,0.9980,2,0.6288,,0.700,1,2568.8
22,6,3,cloud,0,cloud,2100.0,0.0205,0.0025,356,2240.000,1.0000,0,0.9129,,0.990,0,
7093,3,221,edge-33,2,edge,3500.0,0.1000,0.0100,22,2.639,0.7671,2,0.8628,,0.700,0,
4897,2,109,fog-118,1,fog,4800.0,0.0000,0.0000,0,100.000,,0,0.8135,,0.850,0,
383,2,13,fog-22,1,fog,600.0,1.0000,0.3000,333,102.650,1.0000,0,0.9700,,0.850,1,714.9
458,4,13,fog-22,1,fog,300.0,0.0000,0.0000,39,101.150,0.9940,0,0.9944,,0.850,0,
3583,6,79,fog-88,1,fog,4100.0,0.0000,0.0000,19,100.950,1.0000,0,0.8407,,0.850,0,
5692,3,134,edge-4,2,edge,3300.0,0.1000,0.0100,33,2.783,0.9096,3,0.8700,,0.700,0,
4005,0,89,fog-98,1,fog,1700.0,0.0000,0.0000,0,100.000,,0,0.9339,,0.850,0,
3285,11,69,fog-78,1,fog,3000.0,0.0000,0.0000,0,150.000,,0,0.9438,,0.850,0,
4852,0,106,fog-115,1,fog,800.0,0.0000,0.0000,0,100.000,,0,0.9689,,0.850,1,921.4
7039,0,215,edge-31,2,edge,4500.0,0.1007,0.0100,36,3.226,1.0000,2,0.1501,,0.700,0,
6399,2,226,edge-26,2,edge,1700.0,0.2003,0.0100,75,3.864,1.0000,3,0.6804,,0.700,0,
5356,5,118,fog-127,1,fog,1700.0,0.0000,0.0000,20,101.000,1.0000,0,0.9681,,0.850,0,
2412,5,56,fog-65,1,fog,1700.0,0.0000,0.0000,0,100.000,,0,0.9681,,0.850,1,1711.4
9,4,3,cloud,0,cloud,800.0,0.9571,0.0225,239088,3940.000,1.0000,0,0.9615,,0.990,0,
6112,6,158,edge-12,2,edge,2700.0,0.2000,0.0133,31,2.800,0.6130,2,0.8522,,0.700,0,
151,11,5,fog-14,1,fog,4800.0,0.0000,0.0000,0,150.000,,0,0.9100,,0.850,0,
6262,6,167,edge-15,2,edge,4900.0,0.2000,0.0133,35,2.684,1.0000,4,0.2567,,0.700,1,5045.9
3,0,3,cloud,0,cloud,200.0,0.0000,0.0025,96,480.000,1.0000,0,0.9918,,0.990,0,
6,3,3,cloud,0,cloud,500.0,0.0051,0.0025,254,1385.000,1.0000,0,0.9794,,0.990,0,
6039,6,152,edge-10,2,edge,900.0,0.2000,0.0133,31,2.825,0.9980,3,0.8653,,0.700,0,2738.3
348,4,10,fog-19,1,fog,2300.0,0.0000,0.0000,17,100.850,0.0000,0,0.9569,,0.850,0,
13,11,3,cloud,0,cloud,1200.0,0.0000,0.0025,176,880.000,1.0000,0,0.9427,,0.990,0,
996,2,27,fog-36,1,fog,700.0,0.0000,0.3000,0,100.000,,0,0.9650,,0.850,0,
6873,4,194,edge-24,2,edge,4700.0,0.1001,0.0100,42,3.432,0.8603,2,0.1991,,0.700,1,4706.6
5752,0,131,edge-3,2,edge,4000.0,0.1000,0.0100,25,2.966,0.8015,2,0.8436,,0.700,1,4083.5
2453,0,56,fog-65,1,fog,1600.0,0.0000,0.0000,0,100.000,,0,0.9378,,0.850,1,1711.4
24,6,3,cloud,0,cloud,2300.0,0.0219,0.0025,367,2325.000,1.0000,0,0.9045,,0.990,0,
6354,0,170,edge-16,2,edge,1800.0,0.1000,0.0100,25,2.526,0.8015,3,0.9267,,0.700,0,
6762,0,194,edge-24,2,edge,4600.0,0.1000,0.0100,25,2.489,0.7980,2,0.2426,,0.700,1,4706.6
7404,4,230,edge-36,2,edge,4500.0,0.1000,0.0100,42,3.715,0.8550,1,0.2646,,0.700,1,4657.5
1172,0,28,fog-37,1,fog,3200.0,0.0000,0.3000,0,100.000,,0,0.8400,,0.850,0,
2,6,3,cloud,0,cloud,100.0,0.0000,0.0025,0,0.000,,0,0.9959,,0.990,0,
7302,4,224,edge-34,2,edge,4500.0,0.1000,0.0100,42,3.426,0.7195,3,0.8247,,0.700,0,
35,2,3,cloud,0,cloud,3400.0,0.0326,0.0025,846,3805.000,1.0000,0,0.8586,,0.990,0,
35,4,3,cloud,0,cloud,3400.0,0.9143,0.0225,1277802,3890.000,1.0000,0,0.8315,,0.990,0,
5503,2,126,edge-1,2,edge,2400.0,0.2000,0.0100,68,3.849,1.0000,2,0.5470,,0.700,0,3972.8
1481,0,36,fog-45,1,fog,100.0,0.0000,0.3000,0,100.000,,0,0.9950,,0.850,0,
3511,0,78,fog-87,1,fog,2000.0,0.0000,0.0000,0,100.000,,0,0.9223,,0.850,0,
5951,0,143,edge-7,2,edge,4500.0,0.1006,0.0100,47,3.143,1.0000,1,0.5977,,0.700,0,
309,11,9,fog-18,1,fog,200.0,0.0000,0.0000,0,150.000,,0,0.9963,,0.850,0,1703.1
3503,11,74,fog-83,1,fog,2300.0,0.0000,0.0000,0,150.000,,0,0.9569,,0.850,0,
3658,2,84,fog-93,1,fog,600.0,0.0000,0.0000,0,100.000,,0,0.9767,,0.850,0,2472.2
3975,11,84,fog-93,1,fog,2300.0,0.0000,0.0000,0,150.000,,0,0.9569,,0.850,1,2472.2
148,3,6,fog-15,1,fog,4200.0,0.0000,0.5000,11,100.900,1.0000,0,0.8027,,0.850,0,
20,5,3,cloud,0,cloud,1900.0,0.0196,0.0025,965,3500.000,1.0000,0,0.9212,,0.990,0,
3325,4,70,fog-79,1,fog,1900.0,0.0000,0.0000,17,100.850,0.0000,0,0.9644,,0.850,1,2031.8
4853,6,106,fog-115,1,fog,900.0,0.0000,0.0000,0,100.000,,0,0.9650,,0.850,1,921.4
6895,2,270,edge-37,2,edge,4000.0,0.2000,0.0100,63,3.551,1.0000,2,0.2423,,0.700,0,
9,3,3,cloud,0,cloud,800.0,0.0089,0.0025,304,1720.000,1.0000,0,0.9669,,0.990,0,
5549,2,130,edge-2,2,edge,3000.0,0.2000,0.0100,63,3.589,1.0000,3,0.4328,,0.700,1,3019.8
2243,6,52,fog-61,1,fog,1000.0,0.0000,0.0000,0,100.000,,0,0.9611,,0.850,0,
750,2,21,fog-30,1,fog,800.0,0.9107,0.3000,249,102.400,1.0000,0,0.9600,,0.850,1,972.4
4509,6,99,fog-108,1,fog,2200.0,0.0000,0.0000,0,100.000,,0,0.9145,,0.850,0,
1150,6,28,fog-37,1,fog,1000.0,0.0000,0.3000,0,100.000,,0,0.9500,,0.850,0,
6414,0,173,edge-17,2,edge,2700.0,0.1000,0.0100,28,2.691,0.8318,1,0.8912,,0.700,0,
754,4,18,fog-27,1,fog,4400.0,0.0000,0.0000,17,100.850,0.0000,0,0.9175,,0.850,0,
50,6,3,cloud,0,cloud,4900.0,0.0469,0.0025,430,3200.000,1.0000,0,0.7957,,0.990,0,
991,0,25,fog-34,1,fog,400.0,0.0000,0.3000,0,100.000,,0,0.9800,,0.850,0,
5029,0,110,fog-119,1,fog,2200.0,0.0000,0.0000,0,100.000,,0,0.9145,,0.850,1,2349.1
6068,6,155,edge-11,2,edge,1000.0,0.2025,0.0133,64,3.191,1.0000,3,0.8131,,0.700,0,2676.8
16,4,3,cloud,0,cloud,1500.0,0.9518,0.0225,517363,3925.000,1.0000,0,0.9265,,0.990,0,
2,3,3,cloud,0,cloud,100.0,0.0000,0.0025,0,0.000,,0,0.9959,,0.990,0,
873,4,21,fog-30,1,fog,1000.0,0.0000,0.0000,27,101.150,0.4880,0,0.9813,,0.850,0,
2646,11,56,fog-65,1,fog,1600.0,0.0000,0.0000,0,150.000,,0,0.9700,,0.850,1,1711.4
4082,11,87,fog-96,1,fog,300.0,0.0000,0.0000,10,151.000,1.0000,0,0.9944,,0.850,0,
20,2,3,cloud,0,cloud,1900.0,0.0196,0.0025,871,3480.000,1.0000,0,0.9212,,0.990,0,
5931,5,166,edge-11,2,edge,800.0,0.2024,0.0100,125,4.509,1.0000,4,0.8518,,0.700,0,3302.7
1220,4,28,fog-37,1,fog,0.0,0.0000,0.0000,0,100.000,,0,1.0000,,0.850,0,
712,3,20,fog-29,1,fog,4900.0,0.0000,0.5000,0,100.000,,0,0.7550,,0.850,0,
2226,11,48,fog-57,1,fog,400.0,0.0000,0.0000,0,150.000,,0,0.9925,,0.850,0,
5704,3,134,edge-4,2,edge,4500.0,0.1003,0.0100,34,3.010,0.9436,2,0.8247,,0.700,0,
30,0,3,cloud,0,cloud,2900.0,0.0277,0.0025,363,2435.000,1.0000,0,0.8795,,0.990,0,
5895,3,146,edge-8,2,edge,3200.0,0.1000,0.0100,25,2.503,0.8015,3,0.8743,,0.700,0,
6571,5,234,edge-28,2,edge,0.0,0.0000,0.0100,0,2.014,,1,1.0000,,0.700,0,
6900,0,209,edge-29,2,edge,800.0,0.1000,0.0100,25,2.576,0.9980,2,0.9113,,0.700,0,
3326,4,70,fog-79,1,fog,2000.0,0.0000,0.0000,17,100.850,0.0000,0,0.9625,,0.850,1,2031.8
2349,0,54,fog-63,1,fog,1400.0,0.0000,0.0000,0,100.000,,0,0.9456,,0.850,0,
723,3,21,fog-30,1,fog,900.0,1.0000,0.5000,178,102.150,1.0000,0,0.9550,,0.850,1,972.4
5756,2,154,edge-8,2,edge,2200.0,0.2000,0.0100,63,3.661,1.0000,1,0.5851,,0.700,1,2260.6
5892,5,158,edge-9,2,edge,4400.0,0.2014,0.0100,113,4.650,1.0000,2,0.1661,,0.700,0,
1,6,3,cloud,0,cloud,0.0,0.0000,0.0025,0,0.000,,0,1.0000,,0.990,0,
6114,0,155,edge-11,2,edge,800.0,0.1013,0.0100,49,3.119,1.0000,4,0.9646,,0.700,0,
4035,6,89,fog-98,1,fog,4700.0,0.0000,0.0000,0,100.000,,0,0.8173,,0.850,0,
3706,6,82,fog-91,1,fog,1100.0,0.0000,0.0000,10,100.500,0.0000,0,0.9572,,0.850,1,1281.3
7008,0,215,edge-31,2,edge,1400.0,0.1013,0.0100,49,3.497,1.0000,0,0.7406,,0.700,0,
5830,0,137,edge-5,2,edge,2600.0,0.1000,0.0100,22,2.591,0.9410,1,0.5640,,0.700,0,
6098,6,158,edge-12,2,edge,1300.0,0.2000,0.0133,34,2.834,0.6166,1,0.9256,,0.700,0,
3899,4,82,fog-91,1,fog,1100.0,0.0000,0.0000,38,101.350,0.5460,0,0.9794,,0.850,1,1281.3
35,6,3,cloud,0,cloud,3400.0,0.0326,0.0025,367,2565.000,1.0000,0,0.8586,,0.990,0,
2915,5,66,fog-75,1,fog,4800.0,0.0000,0.0000,0,100.000,,0,0.9100,,0.850,0,
5406,6,119,fog-128,1,fog,0.0,0.0000,0.0000,0,100.000,,0,1.0000,,0.850,0,
3359,0,75,fog-84,1,fog,2100.0,0.0000,0.0000,0,100.000,,0,0.9184,,0.850,0,
3117,5,71,fog-80,1,fog,2500.0,0.0000,0.0000,0,100.000,,0,0.9531,,0.850,0,
6533,3,185,edge-21,2,edge,1100.0,0.1000,0.0100,22,2.811,0.7671,2,0.9536,,0.700,0,
5388,6,118,fog-127,1,fog,3300.0,0.0000,0.0000,6,100.300,0.5714,0,0.8717,,0.850,0,
4526,2,101,fog-110,1,fog,4400.0,0.0000,0.0000,0,100.000,,0,0.8290,,0.850,0,
46,3,3,cloud,0,cloud,4500.0,0.0426,0.0025,402,2965.000,1.0000,0,0.8125,,0.990,0,
22,2,3,cloud,0,cloud,2100.0,0.0205,0.0025,902,3580.000,1.0000,0,0.9129,,0.990,0,
7130,4,215,edge-31,2,edge,2600.0,0.1000,0.0100,44,3.660,0.8560,5,0.6418,,0.700,0,
5784,11,125,edge-1,2,edge,0.0,0.0000,0.0188,0,1.633,,1,1.0000,,0.700,0,
4842,6,105,fog-114,1,fog,4900.0,0.0000,0.0000,0,100.000,,0,0.8096,,0.850,0,
833,0,21,fog-30,1,fog,2800.0,0.9643,0.3000,129,102.450,1.0000,0,0.8646,,0.850,1,2826.0
39,6,3,cloud,0,cloud,3800.0,0.0357,0.0025,388,2740.000,1.0000,0,0.8418,,0.990,0,
33,3,3,cloud,0,cloud,3200.0,0.0310,0.0025,360,2495.000,1.0000,0,0.8670,,0.990,0,
6287,3,170,edge-16,2,edge,2000.0,0.1000,0.0100,28,2.860,0.8372,5,0.9191,,0.700,0,
13,3,3,cloud,0,cloud,1200.0,0.0121,0.0025,306,1800.000,1.0000,0,0.9503,,0.990,0,
6515,2,234,edge-28,2,edge,3500.0,0.2000,0.0100,63,3.647,1.0000,4,0.3375,,0.700,0,
23,5,3,cloud,0,cloud,2200.0,0.0208,0.0025,1024,3675.000,1.0000,0,0.9087,,0.990,0,
4333,6,95,fog-104,1,fog,3900.0,0.0000,0.0000,0,100.000,,0,0.8484,,0.850,1,3977.3
6326,5,206,edge-21,2,edge,2000.0,0.2000,0.0100,66,3.417,1.0000,4,0.6232,,0.700,0,
7007,5,274,edge-38,2,edge,1200.0,0.2000,0.0100,57,3.588,1.0000,2,0.7756,,0.700,1,1383.8
10,11,3,cloud,0,cloud,900.0,0.0000,0.0025,190,950.000,1.0000,0,0.9577,,0.990,0,
6438,6,179,edge-19,2,edge,2100.0,0.2000,0.0133,50,3.066,1.0000,4,0.6790,,0.700,1,2208.3
5259,3,117,fog-126,1,fog,1600.0,0.0000,0.0000,0,100.000,,0,0.9700,,0.850,1,1784.6
6573,2,238,edge-29,2,edge,4200.0,0.2000,0.0100,61,3.438,1.0000,3,0.2042,,0.700,0,4592.8
6362,6,173,edge-17,2,edge,4700.0,0.2000,0.0133,34,2.868,1.0000,1,0.1083,,0.700,0,
5662,0,128,edge-2,2,edge,100.0,0.0400,0.0100,8,2.091,0.8914,1,0.9911,,0.700,0,
