case_id,scenario_id,node_id,node_name,level,device_class,epoch,cpu_util,ram_util,queue_depth,uplink_latency,jitter_pktloss,handover_rate,residual_energy,temperature,reliability_prior,ground_truth_fail,failure_time
71,0,4,fog-13,1,fog,1900.0,0.5357,0.3000,21,101.100,0.0950,0,0.9130,,0.850,0,
72,0,4,fog-13,1,fog,2000.0,0.5357,0.3000,21,101.100,0.0950,0,0.9085,,0.850,0,
73,0,4,fog-13,1,fog,2100.0,0.4286,0.3000,17,100.900,0.4301,0,0.9041,,0.850,0,
74,0,4,fog-13,1,fog,2200.0,0.4821,0.3000,19,101.000,0.4119,0,0.8997,,0.850,0,
75,0,4,fog-13,1,fog,2300.0,0.4286,0.3000,17,100.900,0.4301,0,0.8952,,0.850,0,
76,0,4,fog-13,1,fog,2400.0,0.4821,0.3000,19,101.000,0.4119,0,0.8908,,0.850,0,
77,0,4,fog-13,1,fog,2500.0,0.5357,0.3000,21,101.100,0.0950,0,0.8863,,0.850,0,
78,0,4,fog-13,1,fog,2600.0,0.5357,0.3000,22,101.050,0.5274,0,0.8817,,0.850,0,
79,0,4,fog-13,1,fog,2700.0,0.4821,0.3000,22,101.100,0.6637,0,0.8773,,0.850,0,
80,0,4,fog-13,1,fog,2800.0,0.4286,0.3000,19,101.050,0.6958,0,0.8729,,0.850,0,
81,0,4,fog-13,1,fog,2900.0,0.5357,0.3000,23,101.150,0.8022,0,0.8684,,0.850,0,
82,0,4,fog-13,1,fog,3000.0,0.3750,0.3000,18,100.900,1.0000,0,0.8641,,0.850,0,
83,0,4,fog-13,1,fog,3100.0,0.4286,0.3000,20,101.000,1.0000,0,0.8597,,0.850,0,
84,0,4,fog-13,1,fog,3200.0,0.4286,0.3000,19,101.050,0.6958,0,0.8553,,0.850,0,
85,0,4,fog-13,1,fog,3300.0,0.5893,0.3000,25,101.250,0.5379,0,0.8508,,0.850,0,
86,0,4,fog-13,1,fog,3400.0,0.4286,0.3000,20,101.000,0.9260,0,0.8465,,0.850,0,
87,0,4,fog-13,1,fog,3500.0,0.5357,0.3000,24,101.200,0.5093,0,0.8419,,0.850,0,
88,0,4,fog-13,1,fog,3600.0,0.4286,0.3000,20,101.000,1.0000,0,0.8376,,0.850,0,
89,0,4,fog-13,1,fog,3700.0,0.3750,0.3000,18,100.900,0.8505,0,0.8333,,0.850,0,
90,0,4,fog-13,1,fog,3800.0,0.5357,0.3000,24,101.200,0.5093,0,0.8288,,0.850,0,
91,0,4,fog-13,1,fog,3900.0,0.4821,0.3000,22,101.100,0.7173,0,0.8244,,0.850,0,
92,0,4,fog-13,1,fog,4000.0,0.4821,0.3000,21,101.150,0.6287,0,0.8199,,0.850,0,
93,0,4,fog-13,1,fog,4100.0,0.9643,0.3000,41,101.650,1.0000,0,0.8150,,0.850,0,
94,0,4,fog-13,1,fog,4200.0,1.0000,0.3000,107,102.450,1.0000,0,0.8100,,0.850,0,
95,0,4,fog-13,1,fog,4300.0,1.0000,0.3000,141,102.300,1.0000,0,0.8050,,0.850,0,
96,0,4,fog-13,1,fog,4400.0,1.0000,0.3000,173,102.400,1.0000,0,0.8000,,0.850,0,
97,0,4,fog-13,1,fog,4500.0,1.0000,0.3000,198,102.300,1.0000,0,0.7950,,0.850,0,
98,0,4,fog-13,1,fog,4600.0,1.0000,0.3000,231,102.350,1.0000,0,0.7900,,0.850,0,
99,0,4,fog-13,1,fog,4700.0,0.8571,0.3000,211,101.850,1.0000,0,0.7850,,0.850,0,
100,0,4,fog-13,1,fog,4800.0,0.8571,0.3000,219,101.850,1.0000,0,0.7800,,0.850,0,
101,0,4,fog-13,1,fog,4900.0,0.9643,0.3000,221,102.150,1.0000,0,0.7750,,0.850,0,
102,0,4,fog-13,1,fog,5000.0,1.0000,0.3000,258,102.750,1.0000,0,0.7700,,0.850,0,
103,0,5,fog-14,1,fog,0.0,0.0000,0.3000,0,100.000,,0,1.0000,,0.850,0,
104,0,5,fog-14,1,fog,100.0,0.1607,0.3000,6,100.300,0.5279,0,0.9952,,0.850,0,
105,0,5,fog-14,1,fog,200.0,0.4286,0.3000,17,100.900,0.7119,0,0.9908,,0.850,0,
106,0,5,fog-14,1,fog,300.0,0.4286,0.3000,17,100.900,0.6644,0,0.9865,,0.850,0,
107,0,5,fog-14,1,fog,400.0,1.0000,0.3000,44,101.600,1.0000,0,0.9815,,0.850,0,
108,0,5,fog-14,1,fog,500.0,0.5357,0.3000,31,101.550,1.0000,0,0.9767,,0.850,0,
109,0,5,fog-14,1,fog,600.0,0.3750,0.3000,17,100.950,0.8080,0,0.9723,,0.850,0,
110,0,5,fog-14,1,fog,700.0,0.4286,0.3000,18,101.000,0.6962,0,0.9680,,0.850,0,
111,0,5,fog-14,1,fog,800.0,0.0000,0.3000,2,100.200,,0,0.9630,,0.850,0,
112,0,5,fog-14,1,fog,900.0,0.0000,0.3000,2,100.200,,0,0.9580,,0.850,0,
113,0,5,fog-14,1,fog,1000.0,0.0000,0.3000,2,100.200,,0,0.9530,,0.850,0,
114,0,5,fog-14,1,fog,1100.0,0.0000,0.3000,2,100.200,,0,0.9480,,0.850,0,
115,0,5,fog-14,1,fog,1200.0,0.4821,0.3000,20,101.100,0.5053,0,0.9435,,0.850,0,
116,0,5,fog-14,1,fog,1300.0,0.3750,0.3000,17,101.000,1.0000,0,0.9390,,0.850,0,
117,0,5,fog-14,1,fog,1400.0,0.4821,0.3000,22,101.150,1.0000,0,0.9347,,0.850,0,
118,0,5,fog-14,1,fog,1500.0,0.4821,0.3000,23,101.200,0.7852,0,0.9302,,0.850,0,
119,0,5,fog-14,1,fog,1600.0,0.0000,0.3000,4,100.350,1.0000,0,0.9263,,0.850,0,
120,0,5,fog-14,1,fog,1700.0,0.0000,0.3000,3,100.300,0.0000,0,0.9213,,0.850,0,
121,0,5,fog-14,1,fog,1800.0,0.0000,0.3000,3,100.300,0.0000,0,0.9163,,0.850,0,
122,0,5,fog-14,1,fog,1900.0,0.0000,0.3000,3,100.300,0.0000,0,0.9113,,0.850,0,
123,0,5,fog-14,1,fog,2000.0,0.0000,0.3000,3,100.300,0.0000,0,0.9063,,0.850,0,
124,0,5,fog-14,1,fog,2100.0,0.0000,0.3000,3,100.300,0.0000,0,0.9013,,0.850,0,
125,0,5,fog-14,1,fog,2200.0,0.0000,0.3000,3,100.300,0.0000,0,0.8963,,0.850,0,
126,0,5,fog-14,1,fog,2300.0,0.0000,0.3000,3,100.300,0.0000,0,0.8913,,0.850,0,
127,0,5,fog-14,1,fog,2400.0,0.0000,0.3000,3,100.300,0.0000,0,0.8863,,0.850,0,
128,0,5,fog-14,1,fog,2500.0,0.0000,0.3000,3,100.300,0.0000,0,0.8813,,0.850,0,
129,0,5,fog-14,1,fog,2600.0,0.0000,0.3000,3,100.300,0.0000,0,0.8763,,0.850,0,
130,0,5,fog-14,1,fog,2700.0,0.0000,0.3000,3,100.300,0.0000,0,0.8713,,0.850,0,
131,0,5,fog-14,1,fog,2800.0,0.0000,0.3000,3,100.300,0.0000,0,0.8663,,0.850,0,
132,0,5,fog-14,1,fog,2900.0,0.0000,0.3000,3,100.300,0.0000,0,0.8613,,0.850,0,
133,0,5,fog-14,1,fog,3000.0,0.0000,0.3000,3,100.300,0.0000,0,0.8563,,0.850,0,
134,0,5,fog-14,1,fog,3100.0,0.0000,0.3000,3,100.300,0.0000,0,0.8513,,0.850,0,
135,0,5,fog-14,1,fog,3200.0,0.0000,0.3000,3,100.300,0.0000,0,0.8463,,0.850,0,
136,0,5,fog-14,1,fog,3300.0,0.0000,0.3000,3,100.300,0.0000,0,0.8413,,0.850,0,
137,0,5,fog-14,1,fog,3400.0,0.5357,0.3000,23,101.300,0.3784,0,0.8368,,0.850,0,
138,0,5,fog-14,1,fog,3500.0,0.5357,0.3000,25,101.350,0.6833,0,0.8323,,0.850,0,
139,0,5,fog-14,1,fog,3600.0,0.4821,0.3000,24,101.300,0.9340,0,0.8279,,0.850,0,
140,0,5,fog-14,1,fog,3700.0,0.4286,0.3000,21,101.250,0.7865,0,0.8235,,0.850,0,
141,0,5,fog-14,1,fog,3800.0,0.0536,0.3000,6,100.500,1.0000,0,0.8195,,0.850,0,
142,0,5,fog-14,1,fog,3900.0,0.4821,0.3000,22,101.300,0.6225,0,0.8151,,0.850,0,
143,0,5,fog-14,1,fog,4000.0,0.5357,0.3000,25,101.500,0.6224,0,0.8104,,0.850,0,
144,0,5,fog-14,1,fog,4100.0,0.5357,0.3000,25,101.500,0.6224,0,0.8058,,0.850,0,
145,0,5,fog-14,1,fog,4200.0,0.2679,0.3000,15,101.000,0.9679,0,0.8015,,0.850,0,
146,0,5,fog-14,1,fog,4300.0,0.8571,0.3000,41,101.700,1.0000,0,0.7967,,0.850,0,
147,0,5,fog-14,1,fog,4400.0,1.0000,0.3000,76,102.550,1.0000,0,0.7917,,0.850,0,
148,0,5,fog-14,1,fog,4500.0,0.9107,0.3000,65,102.500,1.0000,0,0.7867,,0.850,0,
149,0,5,fog-14,1,fog,4600.0,0.8571,0.3000,56,102.350,1.0000,0,0.7817,,0.850,0,
150,0,5,fog-14,1,fog,4700.0,0.0000,0.3000,17,101.200,1.0000,0,0.7775,,0.850,0,
151,0,5,fog-14,1,fog,4800.0,0.0000,0.3000,7,100.700,0.0000,0,0.7725,,0.850,0,
152,0,5,fog-14,1,fog,4900.0,0.0000,0.3000,7,100.700,0.0000,0,0.7675,,0.850,0,
153,0,5,fog-14,1,fog,5000.0,0.0000,0.3000,7,100.700,0.0000,0,0.7625,,0.850,0,
154,0,6,fog-15,1,fog,0.0,0.0000,0.3000,0,100.000,,0,1.0000,,0.850,0,
155,0,6,fog-15,1,fog,100.0,0.2143,0.3000,8,100.400,0.0719,0,0.9952,,0.850,0,
156,0,6,fog-15,1,fog,200.0,0.0000,0.3000,1,100.100,,0,0.9902,,0.850,0,
157,0,6,fog-15,1,fog,300.0,0.0000,0.3000,1,100.100,,0,0.9852,,0.850,0,
158,0,6,fog-15,1,fog,400.0,0.0000,0.3000,1,100.100,,0,0.9802,,0.850,0,
159,0,6,fog-15,1,fog,500.0,0.0000,0.3000,1,100.100,,0,0.9752,,0.850,0,
160,0,6,fog-15,1,fog,600.0,0.4821,0.3000,19,101.000,0.4101,0,0.9707,,0.850,0,
161,0,6,fog-15,1,fog,700.0,0.0000,0.3000,1,100.100,,0,0.9657,,0.850,0,
162,0,6,fog-15,1,fog,800.0,0.0000,0.3000,1,100.100,,0,0.9607,,0.850,0,
163,0,6,fog-15,1,fog,900.0,0.0000,0.3000,1,100.100,,0,0.9557,,0.850,0,
164,0,6,fog-15,1,fog,1000.0,0.0000,0.3000,1,100.100,,0,0.9507,,0.850,0,
165,0,6,fog-15,1,fog,1100.0,0.0000,0.3000,1,100.100,,0,0.9457,,0.850,0,
166,0,6,fog-15,1,fog,1200.0,0.0000,0.3000,1,100.100,,0,0.9407,,0.850,0,
167,0,6,fog-15,1,fog,1300.0,0.0000,0.3000,1,100.100,,0,0.9357,,0.850,0,
168,0,6,fog-15,1,fog,1400.0,0.0000,0.3000,1,100.100,,0,0.9307,,0.850,0,
169,0,6,fog-15,1,fog,1500.0,0.0000,0.3000,1,100.100,,0,0.9257,,0.850,0,
170,0,6,fog-15,1,fog,1600.0,0.0000,0.3000,1,100.100,,0,0.9207,,0.850,0,
171,0,6,fog-15,1,fog,1700.0,1.0000,0.3000,49,101.800,1.0000,0,0.9157,,0.850,0,
172,0,6,fog-15,1,fog,1800.0,0.0000,0.3000,9,100.600,1.0000,0,0.9115,,0.850,0,
173,0,6,fog-15,1,fog,1900.0,0.5357,0.3000,24,101.250,0.7308,0,0.9070,,0.850,0,
174,0,6,fog-15,1,fog,2000.0,0.0000,0.3000,4,100.350,1.0000,0,0.9031,,0.850,0,
175,0,6,fog-15,1,fog,2100.0,0.0000,0.3000,3,100.300,0.0000,0,0.8981,,0.850,0,
176,0,6,fog-15,1,fog,2200.0,0.0000,0.3000,3,100.300,0.0000,0,0.8931,,0.850,0,
177,0,6,fog-15,1,fog,2300.0,0.0000,0.3000,3,100.300,0.0000,0,0.8881,,0.850,0,
178,0,6,fog-15,1,fog,2400.0,0.4821,0.3000,21,101.200,0.8722,0,0.8837,,0.850,0,
179,0,6,fog-15,1,fog,2500.0,0.0536,0.3000,5,100.400,1.0000,0,0.8797,,0.850,0,
180,0,6,fog-15,1,fog,2600.0,0.0000,0.3000,3,100.300,0.0000,0,0.8747,,0.850,0,
181,0,6,fog-15,1,fog,2700.0,0.0000,0.3000,3,100.300,0.0000,0,0.8697,,0.850,0,
182,0,6,fog-15,1,fog,2800.0,0.0000,0.3000,3,100.300,0.0000,0,0.8647,,0.850,0,
183,0,6,fog-15,1,fog,2900.0,0.0000,0.3000,3,100.300,0.0000,0,0.8597,,0.850,0,
184,0,6,fog-15,1,fog,3000.0,0.0000,0.3000,3,100.300,0.0000,0,0.8547,,0.850,0,
185,0,6,fog-15,1,fog,3100.0,0.0000,0.3000,3,100.300,0.0000,0,0.8497,,0.850,0,
186,0,6,fog-15,1,fog,3200.0,0.5357,0.3000,23,101.300,0.5372,0,0.8452,,0.850,0,
187,0,6,fog-15,1,fog,3300.0,1.0000,0.3000,53,102.100,1.0000,0,0.8402,,0.850,0,
188,0,6,fog-15,1,fog,3400.0,0.0000,0.3000,12,100.900,1.0000,0,0.8360,,0.850,0,
189,0,6,fog-15,1,fog,3500.0,0.4821,0.3000,24,101.500,0.5847,0,0.8316,,0.850,0,
190,0,6,fog-15,1,fog,3600.0,0.0000,0.3000,6,100.600,0.0000,0,0.8266,,0.850,0,
191,0,6,fog-15,1,fog,3700.0,0.0000,0.3000,6,100.600,0.0000,0,0.8216,,0.850,0,
192,0,6,fog-15,1,fog,3800.0,0.0000,0.3000,6,100.600,0.0000,0,0.8166,,0.850,0,
193,0,6,fog-15,1,fog,3900.0,0.0000,0.3000,6,100.600,0.0000,0,0.8116,,0.850,0,
194,0,6,fog-15,1,fog,4000.0,0.5357,0.3000,26,101.600,0.6980,0,0.8070,,0.850,0,
195,0,6,fog-15,1,fog,4100.0,0.4821,0.3000,24,101.500,0.8159,0,0.8025,,0.850,0,
196,0,6,fog-15,1,fog,4200.0,0.0000,0.3000,7,100.700,0.0000,0,0.7975,,0.850,0,
197,0,6,fog-15,1,fog,4300.0,0.0000,0.3000,7,100.700,0.0000,0,0.7925,,0.850,0,
198,0,6,fog-15,1,fog,4400.0,0.0000,0.3000,7,100.700,0.0000,0,0.7875,,0.850,0,
199,0,6,fog-15,1,fog,4500.0,0.0000,0.3000,7,100.700,0.0000,0,0.7825,,0.850,0,
200,0,6,fog-15,1,fog,4600.0,0.0000,0.3000,7,100.700,0.0000,0,0.7775,,0.850,0,
201,0,6,fog-15,1,fog,4700.0,0.0000,0.3000,7,100.700,0.0000,0,0.7725,,0.850,0,
202,0,6,fog-15,1,fog,4800.0,0.4821,0.3000,25,101.600,1.0000,0,0.7680,,0.850,0,
203,0,6,fog-15,1,fog,4900.0,0.5357,0.3000,28,101.800,1.0000,0,0.7634,,0.850,0,
204,0,6,fog-15,1,fog,5000.0,0.0000,0.3000,9,100.900,0.0000,0,0.7584,,0.850,0,
205,0,7,fog-16,1,fog,0.0,0.0000,0.3000,0,100.000,,0,1.0000,,0.850,0,
206,0,7,fog-16,1,fog,100.0,0.0000,0.3000,0,100.000,,0,0.9950,,0.850,0,
207,0,7,fog-16,1,fog,200.0,0.0000,0.3000,0,100.000,,0,0.9900,,0.850,0,
208,0,7,fog-16,1,fog,300.0,0.0000,0.3000,0,100.000,,0,0.9850,,0.850,0,
209,0,7,fog-16,1,fog,400.0,0.0000,0.3000,0,100.000,,0,0.9800,,0.850,0,
210,0,7,fog-16,1,fog,500.0,0.0000,0.3000,0,100.000,,0,0.9750,,0.850,0,
211,0,7,fog-16,1,fog,600.0,0.0000,0.3000,0,100.000,,0,0.9700,,0.850,0,
212,0,7,fog-16,1,fog,700.0,0.0000,0.3000,0,100.000,,0,0.9650,,0.850,0,
213,0,7,fog-16,1,fog,800.0,0.0000,0.3000,0,100.000,,0,0.9600,,0.850,0,
214,0,7,fog-16,1,fog,900.0,0.0000,0.3000,0,100.000,,0,0.9550,,0.850,0,
215,0,7,fog-16,1,fog,1000.0,0.0000,0.3000,0,100.000,,0,0.9500,,0.850,0,
216,0,7,fog-16,1,fog,1100.0,0.0000,0.3000,0,100.000,,0,0.9450,,0.850,0,
217,0,7,fog-16,1,fog,1200.0,0.0000,0.3000,0,100.000,,0,0.9400,,0.850,0,
218,0,7,fog-16,1,fog,1300.0,0.0000,0.3000,0,100.000,,0,0.9350,,0.850,0,
219,0,7,fog-16,1,fog,1400.0,0.0000,0.3000,0,100.000,,0,0.9300,,0.850,0,
220,0,7,fog-16,1,fog,1500.0,0.0000,0.3000,0,100.000,,0,0.9250,,0.850,0,
221,0,7,fog-16,1,fog,1600.0,0.0000,0.3000,0,100.000,,0,0.9200,,0.850,0,
222,0,7,fog-16,1,fog,1700.0,0.0000,0.3000,0,100.000,,0,0.9150,,0.850,0,
223,0,7,fog-16,1,fog,1800.0,0.0000,0.3000,0,100.000,,0,0.9100,,0.850,0,
224,0,7,fog-16,1,fog,1900.0,0.0000,0.3000,0,100.000,,0,0.9050,,0.850,0,
225,0,7,fog-16,1,fog,2000.0,0.0000,0.3000,0,100.000,,0,0.9000,,0.850,0,
226,0,7,fog-16,1,fog,2100.0,0.0000,0.3000,0,100.000,,0,0.8950,,0.850,0,
227,0,7,fog-16,1,fog,2200.0,0.0000,0.3000,0,100.000,,0,0.8900,,0.850,0,
228,0,7,fog-16,1,fog,2300.0,0.0000,0.3000,0,100.000,,0,0.8850,,0.850,0,
229,0,7,fog-16,1,fog,2400.0,0.0000,0.3000,0,100.000,,0,0.8800,,0.850,0,
230,0,7,fog-16,1,fog,2500.0,0.0000,0.3000,0,100.000,,0,0.8750,,0.850,0,
231,0,7,fog-16,1,fog,2600.0,0.0000,0.3000,0,100.000,,0,0.8700,,0.850,0,
232,0,7,fog-16,1,fog,2700.0,0.0000,0.3000,0,100.000,,0,0.8650,,0.850,0,
233,0,7,fog-16,1,fog,2800.0,0.0000,0.3000,0,100.000,,0,0.8600,,0.850,0,
234,0,7,fog-16,1,fog,2900.0,0.0000,0.3000,0,100.000,,0,0.8550,,0.850,0,
235,0,7,fog-16,1,fog,3000.0,0.0000,0.3000,0,100.000,,0,0.8500,,0.850,0,
236,0,7,fog-16,1,fog,3100.0,0.0000,0.3000,0,100.000,,0,0.8450,,0.850,0,
237,0,7,fog-16,1,fog,3200.0,0.0000,0.3000,0,100.000,,0,0.8400,,0.850,0,
238,0,7,fog-16,1,fog,3300.0,0.0000,0.3000,0,100.000,,0,0.8350,,0.850,0,
239,0,7,fog-16,1,fog,3400.0,0.0000,0.3000,0,100.000,,0,0.8300,,0.850,0,
240,0,7,fog-16,1,fog,3500.0,0.0000,0.3000,0,100.000,,0,0.8250,,0.850,0,
241,0,7,fog-16,1,fog,3600.0,0.0000,0.3000,0,100.000,,0,0.8200,,0.850,0,
242,0,7,fog-16,1,fog,3700.0,0.0000,0.3000,0,100.000,,0,0.8150,,0.850,0,
243,0,7,fog-16,1,fog,3800.0,0.0000,0.3000,0,100.000,,0,0.8100,,0.850,0,
244,0,7,fog-16,1,fog,3900.0,0.0000,0.3000,0,100.000,,0,0.8050,,0.850,0,
245,0,7,fog-16,1,fog,4000.0,0.0000,0.3000,0,100.000,,0,0.8000,,0.850,0,
246,0,7,fog-16,1,fog,4100.0,0.0000,0.3000,0,100.000,,0,0.7950,,0.850,0,
247,0,7,fog-16,1,fog,4200.0,0.0000,0.3000,0,100.000,,0,0.7900,,0.850,0,
