case_id,scenario_id,node_id,node_name,level,device_class,epoch,cpu_util,ram_util,queue_depth,uplink_latency,jitter_pktloss,handover_rate,residual_energy,temperature,reliability_prior,ground_truth_fail,failure_time
93,11,4,fog-13,1,fog,4100.0,0.0000,0.0000,8,150.800,0.8660,0,0.9231,,0.850,0,
94,11,4,fog-13,1,fog,4200.0,0.0000,0.0000,18,151.400,1.0000,0,0.9213,,0.850,0,
95,11,4,fog-13,1,fog,4300.0,0.0000,0.0000,18,151.400,1.0000,0,0.9194,,0.850,0,
96,11,4,fog-13,1,fog,4400.0,0.0000,0.0000,16,151.300,1.0000,0,0.9175,,0.850,0,
97,11,4,fog-13,1,fog,4500.0,0.0000,0.0000,18,151.400,1.0000,0,0.9156,,0.850,0,
98,11,4,fog-13,1,fog,4600.0,0.0000,0.0000,18,151.400,1.0000,0,0.9138,,0.850,0,
99,11,4,fog-13,1,fog,4700.0,0.0000,0.0000,8,150.800,0.8660,0,0.9119,,0.850,0,
100,11,4,fog-13,1,fog,4800.0,0.0000,0.0000,10,151.000,1.0000,0,0.9100,,0.850,0,
101,11,4,fog-13,1,fog,4900.0,0.0000,0.0000,10,151.000,1.0000,0,0.9081,,0.850,0,
102,11,4,fog-13,1,fog,5000.0,0.0000,0.0000,16,151.300,1.0000,0,0.9063,,0.850,0,
103,11,5,fog-14,1,fog,0.0,0.0000,0.0000,0,150.000,,0,1.0000,,0.850,0,
104,11,5,fog-14,1,fog,100.0,0.0000,0.0000,2,150.200,,0,0.9981,,0.850,0,
105,11,5,fog-14,1,fog,200.0,0.0000,0.0000,5,150.500,0.0000,0,0.9963,,0.850,0,
106,11,5,fog-14,1,fog,300.0,0.0000,0.0000,4,150.400,0.0000,0,0.9944,,0.850,0,
107,11,5,fog-14,1,fog,400.0,0.0000,0.0000,10,151.000,1.0000,0,0.9925,,0.850,0,
108,11,5,fog-14,1,fog,500.0,0.0000,0.0000,4,150.400,0.3536,0,0.9906,,0.850,0,
109,11,5,fog-14,1,fog,600.0,0.0000,0.0000,4,150.400,0.3536,0,0.9888,,0.850,0,
110,11,5,fog-14,1,fog,700.0,0.0000,0.0000,5,150.500,0.0000,0,0.9869,,0.850,0,
111,11,5,fog-14,1,fog,800.0,0.0000,0.0000,0,150.000,,0,0.9850,,0.850,0,
112,11,5,fog-14,1,fog,900.0,0.0000,0.0000,0,150.000,,0,0.9831,,0.850,0,
113,11,5,fog-14,1,fog,1000.0,0.0000,0.0000,0,150.000,,0,0.9813,,0.850,0,
114,11,5,fog-14,1,fog,1100.0,0.0000,0.0000,0,150.000,,0,0.9794,,0.850,0,
115,11,5,fog-14,1,fog,1200.0,0.0000,0.0000,5,150.500,0.0000,0,0.9775,,0.850,0,
116,11,5,fog-14,1,fog,1300.0,0.0000,0.0000,3,150.300,0.5000,0,0.9756,,0.850,0,
117,11,5,fog-14,1,fog,1400.0,0.0000,0.0000,5,150.500,0.0000,0,0.9738,,0.850,0,
118,11,5,fog-14,1,fog,1500.0,0.0000,0.0000,4,150.400,0.3536,0,0.9719,,0.850,0,
119,11,5,fog-14,1,fog,1600.0,0.0000,0.0000,0,150.000,,0,0.9700,,0.850,0,
120,11,5,fog-14,1,fog,1700.0,0.0000,0.0000,0,150.000,,0,0.9681,,0.850,0,
121,11,5,fog-14,1,fog,1800.0,0.0000,0.0000,0,150.000,,0,0.9663,,0.850,0,
122,11,5,fog-14,1,fog,1900.0,0.0000,0.0000,0,150.000,,0,0.9644,,0.850,0,
123,11,5,fog-14,1,fog,2000.0,0.0000,0.0000,0,150.000,,0,0.9625,,0.850,0,
124,11,5,fog-14,1,fog,2100.0,0.0000,0.0000,0,150.000,,0,0.9606,,0.850,0,
125,11,5,fog-14,1,fog,2200.0,0.0000,0.0000,0,150.000,,0,0.9588,,0.850,0,
126,11,5,fog-14,1,fog,2300.0,0.0000,0.0000,0,150.000,,0,0.9569,,0.850,0,
127,11,5,fog-14,1,fog,2400.0,0.0000,0.0000,0,150.000,,0,0.9550,,0.850,0,
128,11,5,fog-14,1,fog,2500.0,0.0000,0.0000,0,150.000,,0,0.9531,,0.850,0,
129,11,5,fog-14,1,fog,2600.0,0.0000,0.0000,0,150.000,,0,0.9513,,0.850,0,
130,11,5,fog-14,1,fog,2700.0,0.0000,0.0000,0,150.000,,0,0.9494,,0.850,0,
131,11,5,fog-14,1,fog,2800.0,0.0000,0.0000,0,150.000,,0,0.9475,,0.850,0,
132,11,5,fog-14,1,fog,2900.0,0.0000,0.0000,0,150.000,,0,0.9456,,0.850,0,
133,11,5,fog-14,1,fog,3000.0,0.0000,0.0000,0,150.000,,0,0.9438,,0.850,0,
134,11,5,fog-14,1,fog,3100.0,0.0000,0.0000,0,150.000,,0,0.9419,,0.850,0,
135,11,5,fog-14,1,fog,3200.0,0.0000,0.0000,0,150.000,,0,0.9400,,0.850,0,
136,11,5,fog-14,1,fog,3300.0,0.0000,0.0000,0,150.000,,0,0.9381,,0.850,0,
137,11,5,fog-14,1,fog,3400.0,0.0000,0.0000,4,150.400,0.0000,0,0.9363,,0.850,0,
138,11,5,fog-14,1,fog,3500.0,0.0000,0.0000,5,150.500,0.0000,0,0.9344,,0.850,0,
139,11,5,fog-14,1,fog,3600.0,0.0000,0.0000,3,150.300,0.0000,0,0.9325,,0.850,0,
140,11,5,fog-14,1,fog,3700.0,0.0000,0.0000,5,150.500,0.0000,0,0.9306,,0.850,0,
141,11,5,fog-14,1,fog,3800.0,0.0000,0.0000,0,150.000,,0,0.9288,,0.850,0,
142,11,5,fog-14,1,fog,3900.0,0.0000,0.0000,5,150.500,0.0000,0,0.9269,,0.850,0,
143,11,5,fog-14,1,fog,4000.0,0.0000,0.0000,5,150.500,0.0000,0,0.9250,,0.850,0,
144,11,5,fog-14,1,fog,4100.0,0.0000,0.0000,5,150.500,0.0000,0,0.9231,,0.850,0,
145,11,5,fog-14,1,fog,4200.0,0.0000,0.0000,5,150.500,0.0000,0,0.9213,,0.850,0,
146,11,5,fog-14,1,fog,4300.0,0.0000,0.0000,9,150.900,1.0000,0,0.9194,,0.850,0,
147,11,5,fog-14,1,fog,4400.0,0.0000,0.0000,10,151.000,1.0000,0,0.9175,,0.850,0,
148,11,5,fog-14,1,fog,4500.0,0.0000,0.0000,9,150.900,1.0000,0,0.9156,,0.850,0,
149,11,5,fog-14,1,fog,4600.0,0.0000,0.0000,8,150.800,1.0000,0,0.9138,,0.850,0,
150,11,5,fog-14,1,fog,4700.0,0.0000,0.0000,0,150.000,,0,0.9119,,0.850,0,
151,11,5,fog-14,1,fog,4800.0,0.0000,0.0000,0,150.000,,0,0.9100,,0.850,0,
152,11,5,fog-14,1,fog,4900.0,0.0000,0.0000,0,150.000,,0,0.9081,,0.850,0,
153,11,5,fog-14,1,fog,5000.0,0.0000,0.0000,0,150.000,,0,0.9063,,0.850,0,
154,11,6,fog-15,1,fog,0.0,0.0000,0.0000,0,150.000,,0,1.0000,,0.850,0,
155,11,6,fog-15,1,fog,100.0,0.0000,0.0000,2,150.200,,0,0.9981,,0.850,0,
156,11,6,fog-15,1,fog,200.0,0.0000,0.0000,0,150.000,,0,0.9963,,0.850,0,
157,11,6,fog-15,1,fog,300.0,0.0000,0.0000,0,150.000,,0,0.9944,,0.850,0,
158,11,6,fog-15,1,fog,400.0,0.0000,0.0000,0,150.000,,0,0.9925,,0.850,0,
159,11,6,fog-15,1,fog,500.0,0.0000,0.0000,0,150.000,,0,0.9906,,0.850,0,
160,11,6,fog-15,1,fog,600.0,0.0000,0.0000,5,150.500,0.0000,0,0.9888,,0.850,0,
161,11,6,fog-15,1,fog,700.0,0.0000,0.0000,0,150.000,,0,0.9869,,0.850,0,
162,11,6,fog-15,1,fog,800.0,0.0000,0.0000,0,150.000,,0,0.9850,,0.850,0,
163,11,6,fog-15,1,fog,900.0,0.0000,0.0000,0,150.000,,0,0.9831,,0.850,0,
164,11,6,fog-15,1,fog,1000.0,0.0000,0.0000,0,150.000,,0,0.9813,,0.850,0,
165,11,6,fog-15,1,fog,1100.0,0.0000,0.0000,0,150.000,,0,0.9794,,0.850,0,
166,11,6,fog-15,1,fog,1200.0,0.0000,0.0000,0,150.000,,0,0.9775,,0.850,0,
167,11,6,fog-15,1,fog,1300.0,0.0000,0.0000,0,150.000,,0,0.9756,,0.850,0,
168,11,6,fog-15,1,fog,1400.0,0.0000,0.0000,0,150.000,,0,0.9738,,0.850,0,
169,11,6,fog-15,1,fog,1500.0,0.0000,0.0000,0,150.000,,0,0.9719,,0.850,0,
170,11,6,fog-15,1,fog,1600.0,0.0000,0.0000,0,150.000,,0,0.9700,,0.850,0,
171,11,6,fog-15,1,fog,1700.0,0.0000,0.0000,8,150.800,0.8655,0,0.9681,,0.850,0,
172,11,6,fog-15,1,fog,1800.0,0.0000,0.0000,0,150.000,,0,0.9663,,0.850,0,
173,11,6,fog-15,1,fog,1900.0,0.0000,0.0000,4,150.400,0.0000,0,0.9644,,0.850,0,
174,11,6,fog-15,1,fog,2000.0,0.0000,0.0000,0,150.000,,0,0.9625,,0.850,0,
175,11,6,fog-15,1,fog,2100.0,0.0000,0.0000,0,150.000,,0,0.9606,,0.850,0,
176,11,6,fog-15,1,fog,2200.0,0.0000,0.0000,0,150.000,,0,0.9588,,0.850,0,
177,11,6,fog-15,1,fog,2300.0,0.0000,0.0000,0,150.000,,0,0.9569,,0.850,0,
178,11,6,fog-15,1,fog,2400.0,0.0000,0.0000,5,150.500,0.0000,0,0.9550,,0.850,0,
179,11,6,fog-15,1,fog,2500.0,0.0000,0.0000,0,150.000,,0,0.9531,,0.850,0,
180,11,6,fog-15,1,fog,2600.0,0.0000,0.0000,0,150.000,,0,0.9513,,0.850,0,
181,11,6,fog-15,1,fog,2700.0,0.0000,0.0000,0,150.000,,0,0.9494,,0.850,0,
182,11,6,fog-15,1,fog,2800.0,0.0000,0.0000,0,150.000,,0,0.9475,,0.850,0,
183,11,6,fog-15,1,fog,2900.0,0.0000,0.0000,0,150.000,,0,0.9456,,0.850,0,
184,11,6,fog-15,1,fog,3000.0,0.0000,0.0000,0,150.000,,0,0.9438,,0.850,0,
185,11,6,fog-15,1,fog,3100.0,0.0000,0.0000,0,150.000,,0,0.9419,,0.850,0,
186,11,6,fog-15,1,fog,3200.0,0.0000,0.0000,5,150.500,0.0000,0,0.9400,,0.850,0,
187,11,6,fog-15,1,fog,3300.0,0.0000,0.0000,10,151.000,1.0000,0,0.9381,,0.850,0,
188,11,6,fog-15,1,fog,3400.0,0.0000,0.0000,0,150.000,,0,0.9363,,0.850,0,
189,11,6,fog-15,1,fog,3500.0,0.0000,0.0000,5,150.500,0.0000,0,0.9344,,0.850,0,
190,11,6,fog-15,1,fog,3600.0,0.0000,0.0000,0,150.000,,0,0.9325,,0.850,0,
191,11,6,fog-15,1,fog,3700.0,0.0000,0.0000,0,150.000,,0,0.9306,,0.850,0,
192,11,6,fog-15,1,fog,3800.0,0.0000,0.0000,0,150.000,,0,0.9288,,0.850,0,
193,11,6,fog-15,1,fog,3900.0,0.0000,0.0000,0,150.000,,0,0.9269,,0.850,0,
194,11,6,fog-15,1,fog,4000.0,0.0000,0.0000,4,150.400,0.3536,0,0.9250,,0.850,0,
195,11,6,fog-15,1,fog,4100.0,0.0000,0.0000,4,150.400,0.0000,0,0.9231,,0.850,0,
196,11,6,fog-15,1,fog,4200.0,0.0000,0.0000,0,150.000,,0,0.9213,,0.850,0,
197,11,6,fog-15,1,fog,4300.0,0.0000,0.0000,0,150.000,,0,0.9194,,0.850,0,
198,11,6,fog-15,1,fog,4400.0,0.0000,0.0000,0,150.000,,0,0.9175,,0.850,0,
199,11,6,fog-15,1,fog,4500.0,0.0000,0.0000,0,150.000,,0,0.9156,,0.850,0,
200,11,6,fog-15,1,fog,4600.0,0.0000,0.0000,0,150.000,,0,0.9138,,0.850,0,
201,11,6,fog-15,1,fog,4700.0,0.0000,0.0000,0,150.000,,0,0.9119,,0.850,0,
202,11,6,fog-15,1,fog,4800.0,0.0000,0.0000,5,150.500,0.0000,0,0.9100,,0.850,0,
203,11,6,fog-15,1,fog,4900.0,0.0000,0.0000,4,150.400,0.3536,0,0.9081,,0.850,0,
204,11,6,fog-15,1,fog,5000.0,0.0000,0.0000,0,150.000,,0,0.9063,,0.850,0,
205,11,7,fog-16,1,fog,0.0,0.0000,0.0000,0,150.000,,0,1.0000,,0.850,0,
206,11,7,fog-16,1,fog,100.0,0.0000,0.0000,0,150.000,,0,0.9981,,0.850,0,
207,11,7,fog-16,1,fog,200.0,0.0000,0.0000,0,150.000,,0,0.9963,,0.850,0,
208,11,7,fog-16,1,fog,300.0,0.0000,0.0000,0,150.000,,0,0.9944,,0.850,0,
209,11,7,fog-16,1,fog,400.0,0.0000,0.0000,0,150.000,,0,0.9925,,0.850,0,
210,11,7,fog-16,1,fog,500.0,0.0000,0.0000,0,150.000,,0,0.9906,,0.850,0,
211,11,7,fog-16,1,fog,600.0,0.0000,0.0000,0,150.000,,0,0.9888,,0.850,0,
212,11,7,fog-16,1,fog,700.0,0.0000,0.0000,0,150.000,,0,0.9869,,0.850,0,
213,11,7,fog-16,1,fog,800.0,0.0000,0.0000,0,150.000,,0,0.9850,,0.850,0,
214,11,7,fog-16,1,fog,900.0,0.0000,0.0000,0,150.000,,0,0.9831,,0.850,0,
215,11,7,fog-16,1,fog,1000.0,0.0000,0.0000,0,150.000,,0,0.9813,,0.850,0,
216,11,7,fog-16,1,fog,1100.0,0.0000,0.0000,0,150.000,,0,0.9794,,0.850,0,
217,11,7,fog-16,1,fog,1200.0,0.0000,0.0000,0,150.000,,0,0.9775,,0.850,0,
218,11,7,fog-16,1,fog,1300.0,0.0000,0.0000,0,150.000,,0,0.9756,,0.850,0,
219,11,7,fog-16,1,fog,1400.0,0.0000,0.0000,0,150.000,,0,0.9738,,0.850,0,
220,11,7,fog-16,1,fog,1500.0,0.0000,0.0000,0,150.000,,0,0.9719,,0.850,0,
221,11,7,fog-16,1,fog,1600.0,0.0000,0.0000,0,150.000,,0,0.9700,,0.850,0,
222,11,7,fog-16,1,fog,1700.0,0.0000,0.0000,0,150.000,,0,0.9681,,0.850,0,
223,11,7,fog-16,1,fog,1800.0,0.0000,0.0000,0,150.000,,0,0.9663,,0.850,0,
224,11,7,fog-16,1,fog,1900.0,0.0000,0.0000,0,150.000,,0,0.9644,,0.850,0,
225,11,7,fog-16,1,fog,2000.0,0.0000,0.0000,0,150.000,,0,0.9625,,0.850,0,
226,11,7,fog-16,1,fog,2100.0,0.0000,0.0000,0,150.000,,0,0.9606,,0.850,0,
227,11,7,fog-16,1,fog,2200.0,0.0000,0.0000,0,150.000,,0,0.9588,,0.850,0,
228,11,7,fog-16,1,fog,2300.0,0.0000,0.0000,0,150.000,,0,0.9569,,0.850,0,
229,11,7,fog-16,1,fog,2400.0,0.0000,0.0000,0,150.000,,0,0.9550,,0.850,0,
230,11,7,fog-16,1,fog,2500.0,0.0000,0.0000,0,150.000,,0,0.9531,,0.850,0,
231,11,7,fog-16,1,fog,2600.0,0.0000,0.0000,0,150.000,,0,0.9513,,0.850,0,
232,11,7,fog-16,1,fog,2700.0,0.0000,0.0000,0,150.000,,0,0.9494,,0.850,0,
233,11,7,fog-16,1,fog,2800.0,0.0000,0.0000,0,150.000,,0,0.9475,,0.850,0,
234,11,7,fog-16,1,fog,2900.0,0.0000,0.0000,0,150.000,,0,0.9456,,0.850,0,
235,11,7,fog-16,1,fog,3000.0,0.0000,0.0000,0,150.000,,0,0.9438,,0.850,0,
236,11,7,fog-16,1,fog,3100.0,0.0000,0.0000,0,150.000,,0,0.9419,,0.850,0,
237,11,7,fog-16,1,fog,3200.0,0.0000,0.0000,0,150.000,,0,0.9400,,0.850,0,
238,11,7,fog-16,1,fog,3300.0,0.0000,0.0000,0,150.000,,0,0.9381,,0.850,0,
239,11,7,fog-16,1,fog,3400.0,0.0000,0.0000,0,150.000,,0,0.9363,,0.850,0,
240,11,7,fog-16,1,fog,3500.0,0.0000,0.0000,0,150.000,,0,0.9344,,0.850,0,
241,11,7,fog-16,1,fog,3600.0,0.0000,0.0000,0,150.000,,0,0.9325,,0.850,0,
242,11,7,fog-16,1,fog,3700.0,0.0000,0.0000,0,150.000,,0,0.9306,,0.850,0,
243,11,7,fog-16,1,fog,3800.0,0.0000,0.0000,0,150.000,,0,0.9288,,0.850,0,
244,11,7,fog-16,1,fog,3900.0,0.0000,0.0000,0,150.000,,0,0.9269,,0.850,0,
245,11,7,fog-16,1,fog,4000.0,0.0000,0.0000,0,150.000,,0,0.9250,,0.850,0,
246,11,7,fog-16,1,fog,4100.0,0.0000,0.0000,0,150.000,,0,0.9231,,0.850,0,
247,11,7,fog-16,1,fog,4200.0,0.0000,0.0000,0,150.000,,0,0.9213,,0.850,0,
248,11,7,fog-16,1,fog,4300.0,0.0000,0.0000,0,150.000,,0,0.9194,,0.850,0,
249,11,7,fog-16,1,fog,4400.0,0.0000,0.0000,0,150.000,,0,0.9175,,0.850,0,
250,11,7,fog-16,1,fog,4500.0,0.0000,0.0000,0,150.000,,0,0.9156,,0.850,0,
251,11,7,fog-16,1,fog,4600.0,0.0000,0.0000,0,150.000,,0,0.9138,,0.850,0,
